FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
131230;1700;4;;;
131230;1800;5;;;
131230;1900;4;;;
131230;2000;8;;;
131230;2100;4;;;
131230;2200;4;;;
131230;2300;8;;;
131231;0000;4;;;
131231;0100;5;;;
131231;0200;8;;;
131231;0300;8;;;
131231;0400;7;;;
131231;0500;6;;;
131231;0600;9;;;
131231;0700;14;;;
131231;0800;22;;;
131231;0900;16;;;
131231;1000;16;;;
131231;1100;16;;;
131231;1200;13;;;
131231;1300;13;;;
131231;1400;10;;;
131231;1500;7;;;
131231;1600;7;;;
131231;1700;10;;;
131231;1800;7;;;
131231;1900;5;;;
131231;2000;10;;;
131231;2100;10;;;
131231;2200;10;;;
131231;2300;10;;;
140101;0000;32;;;
140101;0100;50;;;
140101;0200;51;;;
140101;0300;47;;;
140101;0400;31;;;
140101;0500;22;;;
140101;0600;13;;;
140101;0700;18;;;
140101;0800;20;;;
140101;0900;25;;;
140101;1000;15;;;
140101;1100;20;;;
140101;1200;13;;;
140101;1300;14;;;
140101;1400;7;;;
140101;1500;7;;;
140101;1600;5;;;
140101;1700;4;;;
140101;1800;4;;;
140101;1900;4;;;
140101;2000;5;;;
140101;2100;5;;;
140101;2200;8;;;
140101;2300;8;;;
140102;0000;11;;;
140102;0100;8;;;
140102;0200;9;;;
140102;0300;7;;;
140102;0400;7;;;
140102;0500;9;;;
140102;0600;10;;;
140102;0700;4;;;
140102;0800;13;;;
140102;0900;14;;;
140102;1000;10;;;
140102;1100;15;;;
140102;1200;13;;;
140102;1300;16;;;
140102;1400;13;;;
140102;1500;10;;;
140102;1600;8;;;
140102;1700;9;;;
140102;1800;8;;;
140102;1900;20;;;
140102;2000;31;;;
140102;2100;26;;;
140102;2200;19;;;
140102;2300;17;;;
140103;0000;13;;;
140103;0100;14;;;
140103;0200;15;;;
140103;0300;22;;;
140103;0400;14;;;
140103;0500;17;;;
140103;0600;12;;;
140103;0700;22;;;
140103;0800;28;;;
140103;0900;27;;;
140103;1000;21;;;
140103;1100;21;;;
140103;1200;14;;;
140103;1300;8;;;
140103;1400;8;;;
140103;1500;8;;;
140103;1600;7;;;
140103;1700;7;;;
140103;1800;7;;;
140103;1900;14;;;
140103;2000;12;;;
140103;2100;15;;;
140103;2200;13;;;
140103;2300;64;;;
140104;0000;132;;;
140104;0100;77;;;
140104;0200;65;;;
140104;0300;58;;;
140104;0400;51;;;
140104;0500;42;;;
140104;0600;44;;;
140104;0700;31;;;
140104;0800;23;;;
140104;0900;23;;;
140104;1000;23;;;
140104;1100;24;;;
140104;1200;24;;;
140104;1300;21;;;
140104;1400;22;;;
140104;1500;22;;;
140104;1600;20;;;
140104;1700;18;;;
140104;1800;18;;;
140104;1900;20;;;
140104;2000;23;;;
140104;2100;29;;;
140104;2200;31;;;
140104;2300;25;;;
140105;0000;22;;;
140105;0100;22;;;
140105;0200;25;;;
140105;0300;21;;;
140105;0400;25;;;
140105;0500;28;;;
140105;0600;26;;;
140105;0700;22;;;
140105;0800;22;;;
140105;0900;21;;;
140105;1000;17;;;
140105;1100;14;;;
140105;1200;19;;;
140105;1300;14;;;
140105;1400;16;;;
140105;1500;17;;;
140105;1600;17;;;
140105;1700;19;;;
140105;1800;20;;;
140105;1900;22;;;
140105;2000;25;;;
140105;2100;29;;;
140105;2200;22;;;
140105;2300;21;;;
140106;0000;16;;;
140106;0100;18;;;
140106;0200;18;;;
140106;0300;24;;;
140106;0400;25;;;
140106;0500;29;;;
140106;0600;30;;;
140106;0700;33;;;
140106;0800;33;;;
140106;0900;25;;;
140106;1000;21;;;
140106;1100;25;;;
140106;1200;29;;;
140106;1300;29;;;
140106;1400;27;;;
140106;1500;17;;;
140106;1600;20;;;
140106;1700;16;;;
140106;1800;13;;;
140106;1900;7;;;
140106;2000;12;;;
140106;2100;23;;;
140106;2200;23;;;
140106;2300;15;;;
140107;0000;14;;;
140107;0100;13;;;
140107;0200;9;;;
140107;0300;9;;;
140107;0400;17;;;
140107;0500;17;;;
140107;0600;23;;;
140107;0700;25;;;
140107;0800;28;;;
140107;0900;26;;;
140107;1000;24;;;
140107;1100;25;;;
140107;1200;27;;;
140107;1300;22;;;
140107;1400;21;;;
140107;1500;21;;;
140107;1600;22;;;
140107;1700;23;;;
140107;1800;23;;;
140107;1900;22;;;
140107;2000;21;;;
140107;2100;21;;;
140107;2200;24;;;
140107;2300;23;;;
140108;0000;6;;;
140108;0100;14;;;
140108;0200;20;;;
140108;0300;19;;;
140108;0400;23;;;
140108;0500;21;;;
140108;0600;23;;;
140108;0700;21;;;
140108;0800;22;;;
140108;0900;19;;;
140108;1000;38;;;
140108;1100;21;;;
140108;1200;16;;;
140108;1300;19;;;
140108;1400;16;;;
140108;1500;15;;;
140108;1600;15;;;
140108;1700;11;;;
140108;1800;8;;;
140108;1900;13;;;
140108;2000;13;;;
140108;2100;19;;;
140108;2200;22;;;
140108;2300;23;;;
140109;0000;19;;;
140109;0100;19;;;
140109;0200;15;;;
140109;0300;16;;;
140109;0400;17;;;
140109;0500;17;;;
140109;0600;20;;;
140109;0700;25;;;
140109;0800;31;;;
140109;0900;31;;;
140109;1000;33;;;
140109;1100;25;;;
140109;1200;24;;;
140109;1300;19;;;
140109;1400;15;;;
140109;1500;14;;;
140109;1600;15;;;
140109;1700;19;;;
140109;1800;12;;;
140109;1900;10;;;
140109;2000;11;;;
140109;2100;6;;;
140109;2200;4;;;
140109;2300;5;;;
140110;0000;6;;;
140110;0100;4;;;
140110;0200;11;;;
140110;0300;9;;;
140110;0400;14;;;
140110;0500;15;;;
140110;0600;23;;;
140110;0700;23;;;
140110;0800;29;;;
140110;0900;25;;;
140110;1000;18;;;
140110;1100;17;;;
140110;1200;15;;;
140110;1300;13;;;
140110;1400;20;;;
140110;1500;21;;;
140110;1600;21;;;
140110;1700;14;;;
140110;1800;9;;;
140110;1900;11;;;
140110;2000;8;;;
140110;2100;11;;;
140110;2200;11;;;
140110;2300;8;;;
140111;0000;15;;;
140111;0100;16;;;
140111;0200;11;;;
140111;0300;16;;;
140111;0400;21;;;
140111;0500;23;;;
140111;0600;36;;;
140111;0700;37;;;
140111;0800;28;;;
140111;0900;23;;;
140111;1000;17;;;
140111;1100;19;;;
140111;1200;16;;;
140111;1300;22;;;
140111;1400;17;;;
140111;1500;26;;;
140111;1600;16;;;
140111;1700;19;;;
140111;1800;14;;;
140111;1900;16;;;
140111;2000;18;;;
140111;2100;13;;;
140111;2200;15;;;
140111;2300;20;;;
140112;0000;16;;;
140112;0100;17;;;
140112;0200;17;;;
140112;0300;16;;;
140112;0400;18;;;
140112;0500;14;;;
140112;0600;17;;;
140112;0700;24;;;
140112;0800;25;;;
140112;0900;21;;;
140112;1000;15;;;
140112;1100;11;;;
140112;1200;12;;;
140112;1300;11;;;
140112;1400;13;;;
140112;1500;8;;;
140112;1600;11;;;
140112;1700;10;;;
140112;1800;11;;;
140112;1900;11;;;
140112;2000;10;;;
140112;2100;13;;;
140112;2200;14;;;
140112;2300;8;;;
140113;0000;6;;;
140113;0100;6;;;
140113;0200;11;;;
140113;0300;12;;;
140113;0400;16;;;
140113;0500;11;;;
140113;0600;15;;;
140113;0700;14;;;
140113;0800;14;;;
140113;0900;11;;;
140113;1000;7;;;
140113;1100;10;;;
140113;1200;8;;;
140113;1300;7;;;
140113;1400;5;;;
140113;1500;5;;;
140113;1600;6;;;
140113;1700;8;;;
140113;1800;7;;;
140113;1900;8;;;
140113;2000;9;;;
140113;2100;8;;;
140113;2200;12;;;
140113;2300;11;;;
140114;0000;16;;;
140114;0100;9;;;
140114;0200;12;;;
140114;0300;8;;;
140114;0400;9;;;
140114;0500;9;;;
140114;0600;13;;;
140114;0700;17;;;
140114;0800;18;;;
140114;0900;19;;;
140114;1000;20;;;
140114;1100;21;;;
140114;1200;17;;;
140114;1300;21;;;
140114;1400;21;;;
140114;1500;16;;;
140114;1600;16;;;
140114;1700;12;;;
140114;1800;5;;;
140114;1900;15;;;
140114;2000;15;;;
140114;2100;14;;;
140114;2200;15;;;
140114;2300;15;;;
140115;0000;9;;;
140115;0100;9;;;
140115;0200;19;;;
140115;0300;16;;;
140115;0400;10;;;
140115;0500;6;;;
140115;0600;7;;;
140115;0700;4;;;
140115;0800;6;;;
140115;0900;5;;;
140115;1000;6;;;
140115;1100;7;;;
140115;1200;13;;;
140115;1300;8;;;
140115;1400;5;;;
140115;1500;6;;;
140115;1600;7;;;
140115;1700;8;;;
140115;1800;4;;;
140115;1900;8;;;
140115;2000;5;;;
140115;2100;7;;;
140115;2200;4;;;
140115;2300;4;;;
140116;0000;4;;;
140116;0100;4;;;
140116;0200;4;;;
140116;0300;4;;;
140116;0400;7;;;
140116;0500;11;;;
140116;0600;20;;;
140116;0700;14;;;
140116;0800;8;;;
140116;0900;7;;;
140116;1000;4;;;
140116;1100;10;;;
140116;1200;4;;;
140116;1300;9;;;
140116;1400;12;;;
140116;1500;7;;;
140116;1600;7;;;
140116;1700;7;;;
140116;1800;5;;;
140116;1900;4;;;
140116;2000;7;;;
140116;2100;9;;;
140116;2200;12;;;
140116;2300;9;;;
140117;0000;4;;;
140117;0100;6;;;
140117;0200;6;;;
140117;0300;13;;;
140117;0400;11;;;
140117;0500;9;;;
140117;0600;14;;;
140117;0700;14;;;
140117;0800;21;;;
140117;0900;20;;;
140117;1000;13;;;
140117;1100;10;;;
140117;1200;6;;;
140117;1300;6;;;
140117;1400;4;;;
140117;1500;4;;;
140117;1600;5;;;
140117;1700;4;;;
140117;1800;4;;;
140117;1900;5;;;
140117;2000;8;;;
140117;2100;4;;;
140117;2200;9;;;
140117;2300;6;;;
140118;0000;5;;;
140118;0100;4;;;
140118;0200;6;;;
140118;0300;8;;;
140118;0400;13;;;
140118;0500;9;;;
140118;0600;10;;;
140118;0700;13;;;
140118;0800;12;;;
140118;0900;13;;;
140118;1000;11;;;
140118;1100;8;;;
140118;1200;8;;;
140118;1300;11;;;
140118;1400;7;;;
140118;1500;4;;;
140118;1600;4;;;
140118;1700;7;;;
140118;1800;9;;;
140118;1900;9;;;
140118;2000;7;;;
140118;2100;12;;;
140118;2200;14;;;
140118;2300;12;;;
140119;0000;12;;;
140119;0100;7;;;
140119;0200;7;;;
140119;0300;15;;;
140119;0400;24;;;
140119;0500;10;;;
140119;0600;7;;;
140119;0700;11;;;
140119;0800;6;;;
140119;0900;14;;;
140119;1000;4;;;
140119;1100;6;;;
140119;1200;7;;;
140119;1300;7;;;
140119;1400;8;;;
140119;1500;5;;;
140119;1600;4;;;
140119;1700;7;;;
140119;1800;24;;;
140119;1900;14;;;
140119;2000;4;;;
140119;2100;7;;;
140119;2200;5;;;
140119;2300;5;;;
140120;0000;6;;;
140120;0100;4;;;
140120;0200;9;;;
140120;0300;6;;;
140120;0400;7;;;
140120;0500;5;;;
140120;0600;8;;;
140120;0700;10;;;
140120;0800;13;;;
140120;0900;8;;;
140120;1000;7;;;
140120;1100;10;;;
140120;1200;5;;;
140120;1300;7;;;
140120;1400;4;;;
140120;1500;7;;;
140120;1600;7;;;
140120;1700;6;;;
140120;1800;6;;;
140120;1900;8;;;
140120;2000;7;;;
140120;2100;7;;;
140120;2200;7;;;
140120;2300;4;;;
140121;0000;7;;;
140121;0100;4;;;
140121;0200;4;;;
140121;0300;7;;;
140121;0400;5;;;
140121;0500;5;;;
140121;0600;10;;;
140121;0700;10;;;
140121;0800;11;;;
140121;0900;14;;;
140121;1000;6;;;
140121;1100;8;;;
140121;1200;9;;;
140121;1300;21;;;
140121;1400;10;;;
140121;1500;5;;;
140121;1600;7;;;
140121;1700;4;;;
140121;1800;4;;;
140121;1900;6;;;
140121;2000;4;;;
140121;2100;6;;;
140121;2200;7;;;
140121;2300;5;;;
140122;0000;4;;;
140122;0100;4;;;
140122;0200;9;;;
140122;0300;4;;;
140122;0400;6;;;
140122;0500;5;;;
140122;0600;6;;;
140122;0700;6;;;
140122;0800;10;;;
140122;0900;11;;;
140122;1000;16;;;
140122;1100;4;;;
140122;1200;4;;;
140122;1300;4;;;
140122;1400;4;;;
140122;1500;4;;;
140122;1600;4;;;
140122;1700;6;;;
140122;1800;5;;;
140122;1900;9;;;
140122;2000;10;;;
140122;2100;6;;;
140122;2200;4;;;
140122;2300;5;;;
140123;0000;11;;;
140123;0100;8;;;
140123;0200;5;;;
140123;0300;6;;;
140123;0400;6;;;
140123;0500;9;;;
140123;0600;4;;;
140123;0700;8;;;
140123;0800;6;;;
140123;0900;12;;;
140123;1000;13;;;
140123;1100;10;;;
140123;1200;4;;;
140123;1300;4;;;
140123;1400;4;;;
140123;1500;4;;;
140123;1600;4;;;
140123;1700;4;;;
140123;1800;5;;;
140123;1900;5;;;
140123;2000;11;;;
140123;2100;6;;;
140123;2200;4;;;
140123;2300;5;;;
140124;0000;4;;;
140124;0100;5;;;
140124;0200;8;;;
140124;0300;6;;;
140124;0400;4;;;
140124;0500;4;;;
140124;0600;6;;;
140124;0700;6;;;
140124;0800;12;;;
140124;0900;12;;;
140124;1000;7;;;
140124;1100;6;;;
140124;1200;10;;;
140124;1300;6;;;
140124;1400;7;;;
140124;1500;4;;;
140124;1600;9;;;
140124;1700;9;;;
140124;1800;6;;;
140124;1900;8;;;
140124;2000;11;;;
140124;2100;10;;;
140124;2200;6;;;
140124;2300;11;;;
140125;0000;15;;;
140125;0100;15;;;
140125;0200;9;;;
140125;0300;11;;;
140125;0400;8;;;
140125;0500;10;;;
140125;0600;11;;;
140125;0700;13;;;
140125;0800;12;;;
140125;0900;10;;;
140125;1000;12;;;
140125;1100;16;;;
140125;1200;11;;;
140125;1300;9;;;
140125;1400;12;;;
140125;1500;14;;;
140125;1600;11;;;
140125;1700;7;;;
140125;1800;11;;;
140125;1900;14;;;
140125;2000;17;;;
140125;2100;13;;;
140125;2200;17;;;
140125;2300;18;;;
140126;0000;19;;;
140126;0100;14;;;
140126;0200;18;;;
140126;0300;18;;;
140126;0400;17;;;
140126;0500;16;;;
140126;0600;16;;;
140126;0700;15;;;
140126;0800;12;;;
140126;0900;14;;;
140126;1000;15;;;
140126;1100;13;;;
140126;1200;14;;;
140126;1300;13;;;
140126;1400;10;;;
140126;1500;10;;;
140126;1600;10;;;
140126;1700;7;;;
140126;1800;9;;;
140126;1900;12;;;
140126;2000;12;;;
140126;2100;9;;;
140126;2200;16;;;
140126;2300;12;;;
140127;0000;13;;;
140127;0100;16;;;
140127;0200;4;;;
140127;0300;9;;;
140127;0400;18;;;
140127;0500;4;;;
140127;0600;11;;;
140127;0700;17;;;
140127;0800;17;;;
140127;0900;15;;;
140127;1000;15;;;
140127;1100;16;;;
140127;1200;14;;;
140127;1300;12;;;
140127;1400;11;;;
140127;1500;6;;;
140127;1600;8;;;
140127;1700;10;;;
140127;1800;10;;;
140127;1900;9;;;
140127;2000;9;;;
140127;2100;7;;;
140127;2200;8;;;
140127;2300;6;;;
140128;0000;4;;;
140128;0100;5;;;
140128;0200;7;;;
140128;0300;6;;;
140128;0400;4;;;
140128;0500;6;;;
140128;0600;5;;;
140128;0700;8;;;
140128;0800;12;;;
140128;0900;16;;;
140128;1000;13;;;
140128;1100;12;;;
140128;1200;11;;;
140128;1300;14;;;
140128;1400;9;;;
140128;1500;14;;;
140128;1600;13;;;
140128;1700;11;;;
140128;1800;11;;;
140128;1900;10;;;
140128;2000;14;;;
140128;2100;12;;;
140128;2200;13;;;
140128;2300;15;;;
140129;0000;26;;;
140129;0100;18;;;
140129;0200;14;;;
140129;0300;14;;;
140129;0400;13;;;
140129;0500;12;;;
140129;0600;18;;;
140129;0700;21;;;
140129;0800;25;;;
140129;0900;21;;;
140129;1000;20;;;
140129;1100;15;;;
140129;1200;13;;;
140129;1300;16;;;
140129;1400;21;;;
140129;1500;22;;;
140129;1600;15;;;
140129;1700;15;;;
140129;1800;14;;;
140129;1900;15;;;
140129;2000;15;;;
140129;2100;16;;;
140129;2200;12;;;
140129;2300;17;;;
140130;0000;4;;;
140130;0100;9;;;
140130;0200;11;;;
140130;0300;14;;;
140130;0400;14;;;
140130;0500;12;;;
140130;0600;15;;;
140130;0700;13;;;
140130;0800;16;;;
140130;0900;12;;;
140130;1000;12;;;
140130;1100;13;;;
140130;1200;8;;;
140130;1300;12;;;
140130;1400;11;;;
140130;1500;13;;;
140130;1600;13;;;
140130;1700;11;;;
140130;1800;18;;;
140130;1900;13;;;
140130;2000;11;;;
140130;2100;23;;;
140130;2200;20;;;
140130;2300;13;;;
140131;0000;11;;;
140131;0100;11;;;
140131;0200;8;;;
140131;0300;9;;;
140131;0400;10;;;
140131;0500;6;;;
140131;0600;10;;;
140131;0700;14;;;
140131;0800;18;;;
140131;0900;16;;;
140131;1000;12;;;
140131;1100;10;;;
140131;1200;15;;;
140131;1300;12;;;
140131;1400;13;;;
140131;1500;7;;;
140131;1600;4;;;
140131;1700;5;;;
140131;1800;5;;;
140131;1900;4;;;
140131;2000;6;;;
140131;2100;5;;;
140131;2200;6;;;
140131;2300;8;;;
140201;0000;5;;;
140201;0100;6;;;
140201;0200;10;;;
140201;0300;8;;;
140201;0400;8;;;
140201;0500;7;;;
140201;0600;8;;;
140201;0700;10;;;
140201;0800;9;;;
140201;0900;11;;;
140201;1000;11;;;
140201;1100;11;;;
140201;1200;11;;;
140201;1300;14;;;
140201;1400;12;;;
140201;1500;10;;;
140201;1600;9;;;
140201;1700;7;;;
140201;1800;10;;;
140201;1900;12;;;
140201;2000;10;;;
140201;2100;11;;;
140201;2200;7;;;
140201;2300;10;;;
140202;0000;22;;;
140202;0100;11;;;
140202;0200;7;;;
140202;0300;10;;;
140202;0400;5;;;
140202;0500;9;;;
140202;0600;12;;;
140202;0700;12;;;
140202;0800;7;;;
140202;0900;9;;;
140202;1000;6;;;
140202;1100;7;;;
140202;1200;10;;;
140202;1300;8;;;
140202;1400;6;;;
140202;1500;5;;;
140202;1600;4;;;
140202;1700;4;;;
140202;1800;4;;;
140202;1900;9;;;
140202;2000;6;;;
140202;2100;4;;;
140202;2200;5;;;
140202;2300;4;;;
140203;0000;6;;;
140203;0100;8;;;
140203;0200;4;;;
140203;0300;6;;;
140203;0400;7;;;
140203;0500;7;;;
140203;0600;8;;;
140203;0700;11;;;
140203;0800;13;;;
140203;0900;11;;;
140203;1000;9;;;
140203;1100;11;;;
140203;1200;10;;;
140203;1300;5;;;
140203;1400;8;;;
140203;1500;6;;;
140203;1600;4;;;
140203;1700;6;;;
140203;1800;7;;;
140203;1900;9;;;
140203;2000;7;;;
140203;2100;6;;;
140203;2200;5;;;
140203;2300;6;;;
140204;0000;9;;;
140204;0100;6;;;
140204;0200;10;;;
140204;0300;9;;;
140204;0400;7;;;
140204;0500;7;;;
140204;0600;10;;;
140204;0700;8;;;
140204;0800;18;;;
140204;0900;12;;;
140204;1000;19;;;
140204;1100;19;;;
140204;1200;14;;;
140204;1300;10;;;
140204;1400;9;;;
140204;1500;4;;;
140204;1600;8;;;
140204;1700;9;;;
140204;1800;6;;;
140204;1900;4;;;
140204;2000;5;;;
140204;2100;6;;;
140204;2200;5;;;
140204;2300;7;;;
140205;0000;4;;;
140205;0100;4;;;
140205;0200;10;;;
140205;0300;4;;;
140205;0400;7;;;
140205;0500;9;;;
140205;0600;10;;;
140205;0700;4;;;
140205;0800;9;;;
140205;0900;9;;;
140205;1000;11;;;
140205;1100;12;;;
140205;1200;4;;;
140205;1300;4;;;
140205;1400;4;;;
140205;1500;4;;;
140205;1600;7;;;
140205;1700;5;;;
140205;1800;4;;;
140205;1900;15;;;
140205;2000;15;;;
140205;2100;13;;;
140205;2200;12;;;
140205;2300;9;;;
140206;0000;4;;;
140206;0100;8;;;
140206;0200;10;;;
140206;0300;9;;;
140206;0400;9;;;
140206;0500;11;;;
140206;0600;8;;;
140206;0700;14;;;
140206;0800;14;;;
140206;0900;16;;;
140206;1000;16;;;
140206;1100;17;;;
140206;1200;17;;;
140206;1300;9;;;
140206;1400;11;;;
140206;1500;9;;;
140206;1600;7;;;
140206;1700;11;;;
140206;1800;9;;;
140206;1900;10;;;
140206;2000;8;;;
140206;2100;11;;;
140206;2200;11;;;
140206;2300;6;;;
140207;0000;4;;;
140207;0100;9;;;
140207;0200;5;;;
140207;0300;10;;;
140207;0400;10;;;
140207;0500;7;;;
140207;0600;11;;;
140207;0700;14;;;
140207;0800;14;;;
140207;0900;16;;;
140207;1000;13;;;
140207;1100;14;;;
140207;1200;12;;;
140207;1300;17;;;
140207;1400;14;;;
140207;1500;14;;;
140207;1600;10;;;
140207;1700;8;;;
140207;1800;7;;;
140207;1900;10;;;
140207;2000;7;;;
140207;2100;6;;;
140207;2200;7;;;
140207;2300;7;;;
140208;0000;4;;;
140208;0100;4;;;
140208;0200;7;;;
140208;0300;4;;;
140208;0400;7;;;
140208;0500;11;;;
140208;0600;9;;;
140208;0700;9;;;
140208;0800;9;;;
140208;0900;6;;;
140208;1000;10;;;
140208;1100;4;;;
140208;1200;6;;;
140208;1300;11;;;
140208;1400;11;;;
140208;1500;9;;;
140208;1600;4;;;
140208;1700;7;;;
140208;1800;5;;;
140208;1900;7;;;
140208;2000;6;;;
140208;2100;5;;;
140208;2200;5;;;
140208;2300;9;;;
140209;0000;21;;;
140209;0100;11;;;
140209;0200;9;;;
140209;0300;7;;;
140209;0400;7;;;
140209;0500;7;;;
140209;0600;10;;;
140209;0700;6;;;
140209;0800;17;;;
140209;0900;20;;;
140209;1000;19;;;
140209;1100;17;;;
140209;1200;15;;;
140209;1300;14;;;
140209;1400;10;;;
140209;1500;12;;;
140209;1600;10;;;
140209;1700;19;;;
140209;1800;20;;;
140209;1900;16;;;
140209;2000;18;;;
140209;2100;16;;;
140209;2200;16;;;
140209;2300;13;;;
140210;0000;17;;;
140210;0100;20;;;
140210;0200;23;;;
140210;0300;14;;;
140210;0400;14;;;
140210;0500;19;;;
140210;0600;17;;;
140210;0700;19;;;
140210;0800;19;;;
140210;0900;15;;;
140210;1000;19;;;
140210;1100;20;;;
140210;1200;18;;;
140210;1300;19;;;
140210;1400;13;;;
140210;1500;11;;;
140210;1600;9;;;
140210;1700;10;;;
140210;1800;12;;;
140210;1900;11;;;
140210;2000;13;;;
140210;2100;16;;;
140210;2200;13;;;
140210;2300;8;;;
140211;0000;8;;;
140211;0100;11;;;
140211;0200;9;;;
140211;0300;12;;;
140211;0400;14;;;
140211;0500;10;;;
140211;0600;8;;;
140211;0700;12;;;
140211;0800;11;;;
140211;0900;5;;;
140211;1000;11;;;
140211;1100;11;;;
140211;1200;15;;;
140211;1300;12;;;
140211;1400;11;;;
140211;1500;16;;;
140211;1600;13;;;
140211;1700;15;;;
140211;1800;19;;;
140211;1900;14;;;
140211;2000;17;;;
140211;2100;12;;;
140211;2200;15;;;
140211;2300;14;;;
140212;0000;9;;;
140212;0100;14;;;
140212;0200;14;;;
140212;0300;18;;;
140212;0400;21;;;
140212;0500;17;;;
140212;0600;16;;;
140212;0700;18;;;
140212;0800;23;;;
140212;0900;25;;;
140212;1000;28;;;
140212;1100;15;;;
140212;1200;18;;;
140212;1300;16;;;
140212;1400;20;;;
140212;1500;25;;;
140212;1600;20;;;
140212;1700;23;;;
140212;1800;22;;;
140212;1900;25;;;
140212;2000;25;;;
140212;2100;24;;;
140212;2200;17;;;
140212;2300;19;;;
140213;0000;24;;;
140213;0100;20;;;
140213;0200;18;;;
140213;0300;19;;;
140213;0400;26;;;
140213;0500;21;;;
140213;0600;17;;;
140213;0700;18;;;
140213;0800;23;;;
140213;0900;21;;;
140213;1000;17;;;
140213;1100;21;;;
140213;1200;16;;;
140213;1300;14;;;
140213;1400;18;;;
140213;1500;13;;;
140213;1600;18;;;
140213;1700;22;;;
140213;1800;20;;;
140213;1900;19;;;
140213;2000;20;;;
140213;2100;24;;;
140213;2200;20;;;
140213;2300;18;;;
140214;0000;20;;;
140214;0100;15;;;
140214;0200;17;;;
140214;0300;18;;;
140214;0400;13;;;
140214;0500;18;;;
140214;0600;20;;;
140214;0700;19;;;
140214;0800;23;;;
140214;0900;24;;;
140214;1000;20;;;
140214;1100;14;;;
140214;1200;10;;;
140214;1300;16;;;
140214;1400;16;;;
140214;1500;14;;;
140214;1600;9;;;
140214;1700;9;;;
140214;1800;13;;;
140214;1900;10;;;
140214;2000;16;;;
140214;2100;15;;;
140214;2200;15;;;
140214;2300;13;;;
140215;0000;9;;;
140215;0100;10;;;
140215;0200;11;;;
140215;0300;10;;;
140215;0400;11;;;
140215;0500;9;;;
140215;0600;11;;;
140215;0700;9;;;
140215;0800;9;;;
140215;0900;16;;;
140215;1000;17;;;
140215;1100;11;;;
140215;1200;10;;;
140215;1300;17;;;
140215;1400;27;;;
140215;1500;11;;;
140215;1600;7;;;
140215;1700;13;;;
140215;1800;9;;;
140215;1900;16;;;
140215;2000;12;;;
140215;2100;12;;;
140215;2200;11;;;
140215;2300;10;;;
140216;0000;13;;;
140216;0100;16;;;
140216;0200;12;;;
140216;0300;11;;;
140216;0400;11;;;
140216;0500;9;;;
140216;0600;10;;;
140216;0700;16;;;
140216;0800;11;;;
140216;0900;10;;;
140216;1000;16;;;
140216;1100;16;;;
140216;1200;13;;;
140216;1300;11;;;
140216;1400;6;;;
140216;1500;11;;;
140216;1600;12;;;
140216;1700;9;;;
140216;1800;13;;;
140216;1900;13;;;
140216;2000;12;;;
140216;2100;12;;;
140216;2200;16;;;
140216;2300;18;;;
140217;0000;27;;;
140217;0100;20;;;
140217;0200;16;;;
140217;0300;18;;;
140217;0400;15;;;
140217;0500;18;;;
140217;0600;27;;;
140217;0700;18;;;
140217;0800;18;;;
140217;0900;21;;;
140217;1000;20;;;
140217;1100;16;;;
140217;1200;15;;;
140217;1300;20;;;
140217;1400;13;;;
140217;1500;8;;;
140217;1600;10;;;
140217;1700;7;;;
140217;1800;9;;;
140217;1900;12;;;
140217;2000;17;;;
140217;2100;16;;;
140217;2200;13;;;
140217;2300;12;;;
140218;0000;7;;;
140218;0100;4;;;
140218;0200;10;;;
140218;0300;11;;;
140218;0400;9;;;
140218;0500;13;;;
140218;0600;14;;;
140218;0700;16;;;
140218;0800;28;;;
140218;0900;13;;;
140218;1000;16;;;
140218;1100;8;;;
140218;1200;8;;;
140218;1300;9;;;
140218;1400;10;;;
140218;1500;9;;;
140218;1600;15;;;
140218;1700;10;;;
140218;1800;9;;;
140218;1900;12;;;
140218;2000;14;;;
140218;2100;12;;;
140218;2200;12;;;
140218;2300;12;;;
140219;0000;20;;;
140219;0100;17;;;
140219;0200;12;;;
140219;0300;16;;;
140219;0400;15;;;
140219;0500;9;;;
140219;0600;9;;;
140219;0700;13;;;
140219;0800;14;;;
140219;0900;14;;;
140219;1000;22;;;
140219;1100;20;;;
140219;1200;18;;;
140219;1300;8;;;
140219;1400;4;;;
140219;1500;4;;;
140219;1600;7;;;
140219;1700;7;;;
140219;1800;10;;;
140219;1900;12;;;
140219;2000;12;;;
140219;2100;10;;;
140219;2200;12;;;
140219;2300;10;;;
140220;0000;17;;;
140220;0100;15;;;
140220;0200;11;;;
140220;0300;13;;;
140220;0400;14;;;
140220;0500;10;;;
140220;0600;13;;;
140220;0700;14;;;
140220;0800;7;;;
140220;0900;20;;;
140220;1000;24;;;
140220;1100;24;;;
140220;1200;19;;;
140220;1300;19;;;
140220;1400;20;;;
140220;1500;22;;;
140220;1600;22;;;
140220;1700;19;;;
140220;1800;22;;;
140220;1900;19;;;
140220;2000;22;;;
140220;2100;20;;;
140220;2200;19;;;
140220;2300;21;;;
140221;0000;27;;;
140221;0100;29;;;
140221;0200;16;;;
140221;0300;16;;;
140221;0400;15;;;
140221;0500;15;;;
140221;0600;16;;;
140221;0700;17;;;
140221;0800;15;;;
140221;0900;22;;;
140221;1000;22;;;
140221;1100;17;;;
140221;1200;20;;;
